Query,Subject,Percentage identity
AlmaEM3_11330,BBI64_06600,100
AlmaEM3_11330,BB08-1_12770,100
AlmaEM3_11330,BB01_14910,100
AlmaEM3_11340,LA-Y3C_11110,100
AlmaEM3_11340,BBI64_06600,100
AlmaEM3_11340,BB08-1_12770,100
AlmaEM3_11340,BB01_14910,100
AlmaEM3_11340,LA-Y3C_11100,100
AlmaEM3_11340,BBI64_06610,100
AlmaEM3_11340,BB08-1_12780,100
AlmaEM3_11340,BB01_14900,100
AlmaEM3_11350,LA-Y3C_11120,100
AlmaEM3_11350,BBI64_06590,100
AlmaEM3_11350,BB08-1_12760,100
AlmaEM3_11350,BB01_14920,100
AlmaEM3_11360,LA-Y3C_11130,100
AlmaEM3_11360,BBI64_06580,100
AlmaEM3_11360,BB08-1_12750,100
AlmaEM3_11360,BB01_14930,100
AlmaEM3_11370,LA-Y3C_11140,100
AlmaEM3_11370,BBI64_06570,100
AlmaEM3_11370,BB08-1_12740,100
AlmaEM3_11370,BB01_14940,100
AlmaEM3_11380,LA-Y3C_11150,100
AlmaEM3_11380,BBI64_06560,100
AlmaEM3_11380,BB08-1_12730,100
AlmaEM3_11380,BB01_14950,100
AlmaEM3_11390,LA-Y3C_11160,100
AlmaEM3_11390,BBI64_06550,100
AlmaEM3_11390,BB08-1_12720,100
AlmaEM3_11390,BB01_14960,100
AlmaEM3_11400,LA-Y3C_11170,100
AlmaEM3_11400,BBI64_06540,100
AlmaEM3_11400,BB08-1_12710,100
AlmaEM3_11400,BB01_14970,100
AlmaEM3_11410,LA-Y3C_11180,100
AlmaEM3_11410,BBI64_06530,100
AlmaEM3_11410,BB08-1_12700,100
AlmaEM3_11410,BB01_14980,100
AlmaEM3_11420,LA-Y3C_11190,100
AlmaEM3_11420,BBI64_06520,100
AlmaEM3_11420,BB01_14990,100
AlmaEM3_11420,BB08-1_12690,99.864
AlmaEM3_11430,LA-Y3C_11200,100
AlmaEM3_11430,BBI64_06510,100
AlmaEM3_11430,BB08-1_12680,100
AlmaEM3_11430,BB01_15000,100
AlmaEM3_11440,LA-Y3C_11210,100
AlmaEM3_11440,BB08-1_12670,100
AlmaEM3_11440,BB01_15010,100
AlmaEM3_11440,BBI64_06500,98.462
AlmaEM3_11450,LA-Y3C_11220,100
AlmaEM3_11450,BB08-1_12660,100
AlmaEM3_11450,BB01_15020,100
AlmaEM3_11450,BBI64_06490,98.583
AlmaEM3_11460,LA-Y3C_11230,100
AlmaEM3_11460,BB08-1_12650,100
AlmaEM3_11460,BB01_15030,100
AlmaEM3_11460,BBI64_06480,99.225
AlmaEM3_11470,LA-Y3C_11240,100
AlmaEM3_11470,BBI64_06470,100
AlmaEM3_11470,BB08-1_12640,100
AlmaEM3_11470,BB01_15040,100
AlmaEM3_11480,LA-Y3C_11250,100
AlmaEM3_11480,BBI64_06460,100
AlmaEM3_11480,BB08-1_12630,100
AlmaEM3_11480,BB01_15050,100
AlmaEM3_11490,LA-Y3C_11260,100
AlmaEM3_11490,BBI64_06450,100
AlmaEM3_11490,BB08-1_12620,100
AlmaEM3_11490,BB01_15060,100
AlmaEM3_11500,LA-Y3C_11270,100
AlmaEM3_11500,BBI64_06440,100
AlmaEM3_11500,BB08-1_12610,100
AlmaEM3_11500,BB01_15070,100
AlmaEM3_11510,LA-Y3C_11280,100
AlmaEM3_11510,BBI64_06430,100
AlmaEM3_11510,BB08-1_12600,100
AlmaEM3_11510,BB01_15080,100
AlmaEM3_11520,LA-Y3C_11290,100
AlmaEM3_11520,BBI64_06420,100
AlmaEM3_11520,BB01_15090,100
AlmaEM3_11520,BB08-1_12590,99.814
AlmaEM3_11530,BBI64_06410,100
AlmaEM3_11530,BB08-1_12580,100
AlmaEM3_11530,BB01_15100,100
AlmaEM3_11530,LA-Y3C_11300,99.877
AlmaEM3_11540,LA-Y3C_11310,100
AlmaEM3_11540,BBI64_06400,100
AlmaEM3_11540,BB08-1_12570,100
AlmaEM3_11540,BB01_15110,100
AlmaEM3_11550,LA-Y3C_11320,100
AlmaEM3_11550,BBI64_06390,100
AlmaEM3_11550,BB08-1_12560,100
AlmaEM3_11550,BB01_15120,100
AlmaEM3_11560,LA-Y3C_11330,100
AlmaEM3_11560,BB01_15130,100
AlmaEM3_11560,BB08-1_12550,99.863
AlmaEM3_11560,BBI64_06380,100
AlmaEM3_11570,LA-Y3C_11340,100
AlmaEM3_11570,BBI64_06370,100
AlmaEM3_11570,BB08-1_12540,100
AlmaEM3_11570,BB01_15140,100
AlmaEM3_11580,LA-Y3C_11350,100
AlmaEM3_11580,BBI64_06360,100
AlmaEM3_11580,BB08-1_12530,100
AlmaEM3_11580,BB01_15150,100
AlmaEM3_11590,LA-Y3C_11360,100
AlmaEM3_11590,BBI64_06350,100
AlmaEM3_11590,BB08-1_12520,100
AlmaEM3_11590,BB01_15160,100
AlmaEM3_11600,LA-Y3C_11370,100
AlmaEM3_11600,BBI64_06320,100
AlmaEM3_11600,BBI64_06340,100
AlmaEM3_11600,BB08-1_12510,100
AlmaEM3_11600,BB01_15170,100
AlmaEM3_11610,LA-Y3C_11380,100
AlmaEM3_11610,BBI64_06310,100
AlmaEM3_11610,BB01_15180,100
AlmaEM3_11610,BB08-1_12500,99.954
AlmaEM3_11610,BBI64_01980,100
AlmaEM3_11620,BBI64_06300,100
AlmaEM3_11620,BBI64_01990,100
AlmaEM3_11620,BB01_15190,100
AlmaEM3_11620,LA-Y3C_11390,99.845
AlmaEM3_11620,BB08-1_12490,99.845
AlmaEM3_11620,LA-Y3C_11400,97.674
AlmaEM3_11630,LA-Y3C_11400,100
AlmaEM3_11640,LA-Y3C_11410,100
AlmaEM3_11640,BB08-1_12450,99.649
AlmaEM3_11640,BBI64_06050,91.228
AlmaEM3_11640,BBI64_29950,91.228
AlmaEM3_11640,BBI64_30310,91.228
AlmaEM3_11640,BBI64_30390,91.228
AlmaEM3_11640,BBI64_30020,91.228
AlmaEM3_11640,BB01_23360,91.228
AlmaEM3_11650,LA-Y3C_11420,99.621
AlmaEM3_11650,BBI64_06060,98.485
AlmaEM3_11650,BBI64_29940,98.485
AlmaEM3_11650,BBI64_30320,98.485
AlmaEM3_11650,BBI64_30400,98.485
AlmaEM3_11650,BBI64_30010,98.485
AlmaEM3_11650,BB01_23370,98.485
AlmaEM3_11650,BB08-1_12440,99.51
AlmaEM3_11660,LA-Y3C_11430,100
AlmaEM3_11660,BB08-1_12430,92
AlmaEM3_11660,BBI64_06070,94.074
AlmaEM3_11660,BBI64_29930,94.074
AlmaEM3_11660,BBI64_30330,94.074
AlmaEM3_11660,BBI64_30410,94.074
AlmaEM3_11660,BBI64_30000,94.074
AlmaEM3_11660,BB01_23380,94.074
AlmaEM3_11660,BB08-1_06060,87.681
AlmaEM3_11660,BB01_21310,87.681
AlmaEM3_11660,BBI64_22730,85.926
AlmaEM3_11660,BBI64_22500,85.926
AlmaEM3_11660,BB08-1_12170,85.926
AlmaEM3_11670,LA-Y3C_11440,100
AlmaEM3_11680,LA-Y3C_11450,100
AlmaEM3_11680,BB08-1_06030,92.347
AlmaEM3_11680,BB01_21280,92.347
AlmaEM3_11690,LA-Y3C_11460,100
AlmaEM3_11690,BB08-1_06020,89.313
AlmaEM3_11690,BB01_21270,89.313
AlmaEM3_11700,LA-Y3C_11470,100
AlmaEM3_11710,LA-Y3C_11480,100
AlmaEM3_11720,LA-Y3C_11490,99.917
AlmaEM3_11730,LA-Y3C_11500,100
AlmaEM3_11740,LA-Y3C_11510,100
AlmaEM3_11750,LA-Y3C_11520,99.346
AlmaEM3_11750,BBI64_30090,91.2
AlmaEM3_11750,BBI64_22560,91.2
AlmaEM3_11750,BBI64_27820,91.2
AlmaEM3_11750,BBI64_30170,91.2
AlmaEM3_11750,BBI64_30260,91.2
AlmaEM3_11750,BBI64_30210,91.2
AlmaEM3_11750,BBI64_22620,91.2
AlmaEM3_11750,BBI64_27850,91.2
AlmaEM3_11750,BB08-1_05960,91.2
AlmaEM3_11760,LA-Y3C_11530,100
AlmaEM3_11760,BB08-1_12320,99.603
AlmaEM3_11780,LA-Y3C_11550,100
AlmaEM3_11780,BBI64_06010,100
AlmaEM3_11780,BBI64_02010,100
AlmaEM3_11780,BB08-1_12140,100
AlmaEM3_11780,BB01_21340,100
AlmaEM3_11790,BB01_21350,100
AlmaEM3_11790,LA-Y3C_11560,99.944
AlmaEM3_11790,BB08-1_12130,99.944
AlmaEM3_11790,BBI64_06000,97.91
AlmaEM3_11790,BBI64_05990,96.124
AlmaEM3_11800,LA-Y3C_11570,100
AlmaEM3_11800,BB08-1_12120,100
AlmaEM3_11800,BB01_21360,100
AlmaEM3_11800,BBI64_05980,99.937
AlmaEM3_11810,BB01_21370,100
AlmaEM3_11810,BBI64_05970,99.005
AlmaEM3_11810,LA-Y3C_11580,98.943
AlmaEM3_11810,BBI64_02370,99.244
AlmaEM3_11810,BB08-1_12110,93.738
AlmaEM3_11810,LA-Y3C_11590,93.337
AlmaEM3_11810,BB08-1_12100,93.337
AlmaEM3_11810,BBI64_05960,93.287
AlmaEM3_11810,LA-Y3C_11600,91.234
AlmaEM3_11810,BB08-1_12090,91.234
AlmaEM3_11810,BB01_21380,89.95
AlmaEM3_11810,BB01_21390,91.591
AlmaEM3_11820,BB01_21380,100
AlmaEM3_11820,LA-Y3C_11600,95.81
AlmaEM3_11820,BB08-1_12090,95.81
AlmaEM3_11820,LA-Y3C_11580,90.695
AlmaEM3_11820,BBI64_05970,90.633
AlmaEM3_11820,BBI64_02370,90.188
AlmaEM3_11820,BB08-1_12110,89.851
AlmaEM3_11820,BB01_21370,89.95
AlmaEM3_11820,BBI64_05960,89.201
AlmaEM3_11820,LA-Y3C_11590,88.848
AlmaEM3_11820,BB08-1_12100,88.848
AlmaEM3_11820,BB01_21390,90.009
AlmaEM3_11830,BBI64_05960,99.062
AlmaEM3_11830,LA-Y3C_11590,98.812
AlmaEM3_11830,BB08-1_12100,98.812
AlmaEM3_11830,BB08-1_12110,98.438
AlmaEM3_11830,BBI64_05970,93.138
AlmaEM3_11830,LA-Y3C_11580,93.075
AlmaEM3_11830,BBI64_02370,93.013
AlmaEM3_11830,BB01_21370,93.013
AlmaEM3_11830,BB01_21390,100
AlmaEM3_11830,LA-Y3C_11600,90.268
AlmaEM3_11830,BB08-1_12090,90.268
AlmaEM3_11830,BB01_21380,89.326
AlmaEM3_11840,BB01_21400,100
AlmaEM3_11840,BBI64_05950,99.963
AlmaEM3_11840,BB08-1_12070,99.963
AlmaEM3_11840,LA-Y3C_11620,99.89
AlmaEM3_11850,LA-Y3C_11630,94.012
AlmaEM3_11850,BB08-1_12060,94.855
AlmaEM3_11850,BBI64_05940,94.104
AlmaEM3_11860,LA-Y3C_11640,100
AlmaEM3_11860,BBI64_05930,100
AlmaEM3_11860,BB08-1_12050,100
AlmaEM3_11860,BB01_23220,100
AlmaEM3_11870,BB01_23230,100
AlmaEM3_11870,LA-Y3C_11650,99.656
AlmaEM3_11870,BB08-1_12040,99.656
AlmaEM3_11870,BBI64_05920,98.596
AlmaEM3_11880,BB08-1_12030,100
AlmaEM3_11880,BB01_23240,100
AlmaEM3_11880,LA-Y3C_11660,99.621
AlmaEM3_11880,BBI64_05900,99.621
AlmaEM3_11890,BB01_23250,100
AlmaEM3_11890,LA-Y3C_11670,99.93
AlmaEM3_11890,BBI64_05890,99.93
AlmaEM3_11890,BB08-1_12020,99.79
AlmaEM3_11920,BB01_08300,100
AlmaEM3_11920,LA-Y3C_11700,99.038
AlmaEM3_11920,BB08-1_11990,97.045
AlmaEM3_11930,LA-Y3C_11710,100
AlmaEM3_11930,BBI64_05840,100
AlmaEM3_11930,BB01_08310,100
AlmaEM3_11930,BB08-1_11980,99.115
AlmaEM3_11940,BBI64_05830,100
AlmaEM3_11940,BB01_08320,100
AlmaEM3_11940,LA-Y3C_11720,99.929
AlmaEM3_11940,BB08-1_11970,99.929
AlmaEM3_11950,LA-Y3C_11730,100
AlmaEM3_11950,BBI64_05820,100
AlmaEM3_11950,BB08-1_11960,100
AlmaEM3_11950,BB01_08330,100
AlmaEM3_11960,LA-Y3C_11740,100
AlmaEM3_11960,BBI64_05810,100
AlmaEM3_11960,BB08-1_11950,100
AlmaEM3_11960,BB01_08340,100
AlmaEM3_11970,LA-Y3C_11750,100
AlmaEM3_11970,BBI64_05800,100
AlmaEM3_11970,BB08-1_11940,100
AlmaEM3_11970,BB01_08350,100
AlmaEM3_11980,LA-Y3C_11760,100
AlmaEM3_11980,BBI64_05790,100
AlmaEM3_11980,BB08-1_11930,100
AlmaEM3_11980,BB01_08360,100
AlmaEM3_11990,LA-Y3C_11770,100
AlmaEM3_11990,BBI64_05780,100
AlmaEM3_11990,BB08-1_11920,100
AlmaEM3_11990,BB01_08370,100
AlmaEM3_12000,LA-Y3C_11780,100
AlmaEM3_12000,BBI64_05770,100
AlmaEM3_12000,BB08-1_11910,100
AlmaEM3_12000,BB01_08380,100
AlmaEM3_12000,LA-Y3C_11790,100
AlmaEM3_12000,BBI64_05760,100
AlmaEM3_12000,BB08-1_11900,100
AlmaEM3_12000,BB01_08390,100
AlmaEM3_12010,BBI64_05760,100
AlmaEM3_12010,BB01_08390,100
AlmaEM3_12010,LA-Y3C_11790,99.922
AlmaEM3_12010,BB08-1_11900,99.922
AlmaEM3_12010,LA-Y3C_11780,100
AlmaEM3_12010,BBI64_05770,100
AlmaEM3_12010,BB08-1_11910,100
AlmaEM3_12010,BB01_08380,100
AlmaEM3_12020,LA-Y3C_11800,100
AlmaEM3_12020,BBI64_05750,100
AlmaEM3_12020,BB08-1_11890,100
AlmaEM3_12020,BB01_08400,100
AlmaEM3_12030,BBI64_05740,100
AlmaEM3_12030,BB01_08410,100
AlmaEM3_12030,LA-Y3C_11810,99.638
AlmaEM3_12030,BB08-1_11880,99.638
AlmaEM3_12040,BBI64_05730,100
AlmaEM3_12040,BB01_08420,100
AlmaEM3_12040,LA-Y3C_11820,99.537
AlmaEM3_12040,BB08-1_11870,99.537
AlmaEM3_12050,BBI64_05720,100
AlmaEM3_12050,BB01_08430,100
AlmaEM3_12050,LA-Y3C_11830,98.474
AlmaEM3_12050,BB08-1_11860,98.474
AlmaEM3_12060,LA-Y3C_11840,100
AlmaEM3_12060,BBI64_05710,100
AlmaEM3_12060,BB08-1_11850,100
AlmaEM3_12060,BB01_08440,100
AlmaEM3_12070,LA-Y3C_11850,100
AlmaEM3_12070,BBI64_05700,100
AlmaEM3_12070,BB08-1_11840,100
AlmaEM3_12070,BB01_08450,100
AlmaEM3_12080,LA-Y3C_11860,100
AlmaEM3_12080,BBI64_05690,100
AlmaEM3_12080,BB08-1_11830,100
AlmaEM3_12080,BB01_08460,100
AlmaEM3_12090,LA-Y3C_11870,100
AlmaEM3_12090,BBI64_05680,100
AlmaEM3_12090,BB08-1_11820,100
AlmaEM3_12090,BB01_08470,100
AlmaEM3_12100,LA-Y3C_11880,100
AlmaEM3_12100,BBI64_05670,100
AlmaEM3_12100,BB08-1_11810,100
AlmaEM3_12100,BB01_08480,100
AlmaEM3_12110,BBI64_05660,100
AlmaEM3_12110,BB08-1_11800,100
AlmaEM3_12110,BB01_08490,100
AlmaEM3_12110,LA-Y3C_11890,99.817
AlmaEM3_12120,LA-Y3C_11900,100
AlmaEM3_12120,BBI64_05650,100
AlmaEM3_12120,BB01_08500,100
AlmaEM3_12120,BB08-1_11790,99.603
AlmaEM3_12130,LA-Y3C_11910,100
AlmaEM3_12130,BBI64_05640,100
AlmaEM3_12130,BB08-1_11780,100
AlmaEM3_12130,BB01_08510,100
AlmaEM3_12140,LA-Y3C_11920,100
AlmaEM3_12140,BBI64_05630,100
AlmaEM3_12140,BB01_08520,100
AlmaEM3_12140,BB08-1_11770,99.593
AlmaEM3_12150,LA-Y3C_11930,100
AlmaEM3_12150,BBI64_05620,100
AlmaEM3_12150,BB01_08530,100
AlmaEM3_12150,BB08-1_11760,99.905
AlmaEM3_12160,LA-Y3C_11940,100
AlmaEM3_12160,BBI64_05610,100
AlmaEM3_12160,BB01_08540,100
AlmaEM3_12160,BB08-1_11750,99.875
AlmaEM3_12170,LA-Y3C_11950,100
AlmaEM3_12170,BBI64_05600,100
AlmaEM3_12170,BB01_08550,100
AlmaEM3_12170,BB08-1_11740,99.897
AlmaEM3_12180,LA-Y3C_11960,100
AlmaEM3_12180,BBI64_05590,100
AlmaEM3_12180,BB08-1_11730,100
AlmaEM3_12180,BB01_08560,100
AlmaEM3_12190,LA-Y3C_11970,100
AlmaEM3_12190,BBI64_05580,100
AlmaEM3_12190,BB08-1_11720,100
AlmaEM3_12190,BB01_08570,100
AlmaEM3_12200,LA-Y3C_11980,100
AlmaEM3_12200,BBI64_05570,100
AlmaEM3_12200,BB08-1_11710,100
AlmaEM3_12200,BB01_08580,100
AlmaEM3_12210,LA-Y3C_11990,100
AlmaEM3_12210,BBI64_05560,100
AlmaEM3_12210,BB08-1_11700,100
AlmaEM3_12210,BB01_08590,100
AlmaEM3_12220,LA-Y3C_12000,100
AlmaEM3_12220,BBI64_05550,100
AlmaEM3_12220,BB08-1_11690,100
AlmaEM3_12220,BB01_08600,100
AlmaEM3_12230,BBI64_05540,100
AlmaEM3_12230,BB08-1_11680,100
AlmaEM3_12230,BB01_08610,100
AlmaEM3_12230,LA-Y3C_12010,99.951
AlmaEM3_12250,LA-Y3C_12030,100
AlmaEM3_12250,BBI64_05520,100
AlmaEM3_12250,BB08-1_11660,100
AlmaEM3_12250,BB01_08630,100
AlmaEM3_12260,LA-Y3C_12040,100
AlmaEM3_12260,BBI64_05510,100
AlmaEM3_12260,BB08-1_11650,100
AlmaEM3_12260,BB01_08640,100
AlmaEM3_12270,LA-Y3C_12050,100
AlmaEM3_12270,BBI64_05500,100
AlmaEM3_12270,BB08-1_11640,100
AlmaEM3_12270,BB01_08650,100
AlmaEM3_12280,BB08-1_11630,100
AlmaEM3_12280,BB01_08660,100
AlmaEM3_12280,BBI64_05490,99.945
AlmaEM3_12280,LA-Y3C_12060,99.889
AlmaEM3_12300,LA-Y3C_12080,100
AlmaEM3_12300,BBI64_05470,100
AlmaEM3_12300,BB08-1_11610,100
AlmaEM3_12300,BB01_08680,100
AlmaEM3_12300,LA-Y3C_12090,100
AlmaEM3_12300,BBI64_05460,100
AlmaEM3_12300,BB08-1_11600,100
AlmaEM3_12300,BB01_08690,100
AlmaEM3_12310,BBI64_05460,100
AlmaEM3_12310,BB08-1_11600,100
AlmaEM3_12310,BB01_08690,100
AlmaEM3_12310,LA-Y3C_12090,99.703
AlmaEM3_12310,LA-Y3C_12100,98.693
AlmaEM3_12310,LA-Y3C_12080,100
AlmaEM3_12310,BBI64_05470,100
AlmaEM3_12310,BB08-1_11610,100
AlmaEM3_12310,BB01_08680,100
AlmaEM3_12320,LA-Y3C_12110,100
AlmaEM3_12320,BBI64_05450,100
AlmaEM3_12320,BB08-1_11590,100
AlmaEM3_12320,BB01_08700,100
AlmaEM3_12330,LA-Y3C_12120,100
AlmaEM3_12330,BBI64_05440,100
AlmaEM3_12330,BB08-1_11580,100
AlmaEM3_12330,BB01_08710,100
AlmaEM3_12340,LA-Y3C_12130,100
AlmaEM3_12340,BBI64_05430,100
AlmaEM3_12340,BB08-1_11570,100
AlmaEM3_12340,BB01_08720,100
AlmaEM3_12350,BB01_08730,100
AlmaEM3_12350,LA-Y3C_12140,99.807
AlmaEM3_12350,BBI64_05420,99.807
AlmaEM3_12350,BB08-1_11560,99.807
AlmaEM3_12360,LA-Y3C_12150,100
AlmaEM3_12360,BBI64_05410,100
AlmaEM3_12360,BB08-1_11550,100
AlmaEM3_12360,BB01_08740,100
AlmaEM3_12370,LA-Y3C_12160,100
AlmaEM3_12370,BBI64_05400,100
AlmaEM3_12370,BB08-1_11540,100
AlmaEM3_12370,BB01_08750,100
AlmaEM3_12390,LA-Y3C_12180,100
AlmaEM3_12390,BB08-1_11520,100
AlmaEM3_12390,BB01_08770,100
AlmaEM3_12390,BBI64_05380,99.796
AlmaEM3_12400,LA-Y3C_12190,100
AlmaEM3_12400,BBI64_05370,100
AlmaEM3_12400,BB08-1_11510,100
AlmaEM3_12400,BB01_08780,100
AlmaEM3_12410,LA-Y3C_12200,100
AlmaEM3_12410,BBI64_05360,100
AlmaEM3_12410,BB08-1_11500,100
AlmaEM3_12410,BB01_08790,100
AlmaEM3_12420,LA-Y3C_12210,100
AlmaEM3_12420,BBI64_05350,100
AlmaEM3_12420,BB08-1_11490,100
AlmaEM3_12420,BB01_08800,100
AlmaEM3_12430,BBI64_05340,100
AlmaEM3_12430,BB08-1_11480,100
AlmaEM3_12430,BB01_08810,100
AlmaEM3_12430,LA-Y3C_12220,100
AlmaEM3_12450,LA-Y3C_12240,100
AlmaEM3_12450,BBI64_05320,100
AlmaEM3_12450,BB08-1_11460,100
AlmaEM3_12450,BB01_08830,100
AlmaEM3_12450,LA-Y3C_06590,99.153
AlmaEM3_12450,BBI64_23380,99.153
AlmaEM3_12450,BB08-1_06730,99.153
AlmaEM3_12450,BB01_13670,99.153
AlmaEM3_12460,LA-Y3C_12250,100
AlmaEM3_12460,BBI64_05310,100
AlmaEM3_12460,BB08-1_11450,100
AlmaEM3_12460,BB01_08840,100
AlmaEM3_12460,LA-Y3C_09260,95.38
AlmaEM3_12460,BBI64_26240,95.109
AlmaEM3_12460,BB08-1_14330,95.109
AlmaEM3_12460,BB01_17680,95.109
AlmaEM3_12460,BBI64_08040,88.82
AlmaEM3_12460,BBI64_08100,88.82
AlmaEM3_12460,BB01_00250,88.82
AlmaEM3_12460,LA-Y3C_09730,88.199
AlmaEM3_12460,BB08-1_14180,88.199
AlmaEM3_12470,LA-Y3C_12260,100
AlmaEM3_12470,BBI64_05300,100
AlmaEM3_12470,BB01_08850,100
AlmaEM3_12470,BB08-1_11440,100
AlmaEM3_12490,LA-Y3C_12280,100
AlmaEM3_12490,BBI64_05280,100
AlmaEM3_12490,BB08-1_11420,100
AlmaEM3_12490,BB01_08870,100
AlmaEM3_12500,LA-Y3C_12290,100
AlmaEM3_12500,BBI64_05270,100
AlmaEM3_12500,BB01_08880,100
AlmaEM3_12500,BB08-1_11410,99.618
AlmaEM3_12510,LA-Y3C_12300,100
AlmaEM3_12510,BBI64_05260,100
AlmaEM3_12510,BB08-1_11400,100
AlmaEM3_12510,BB01_08890,100
AlmaEM3_12520,LA-Y3C_12310,100
AlmaEM3_12520,BBI64_05250,100
AlmaEM3_12520,BB08-1_11390,100
AlmaEM3_12520,BB01_08900,100
AlmaEM3_12530,LA-Y3C_12320,100
AlmaEM3_12530,BBI64_05240,100
AlmaEM3_12530,BB08-1_11380,100
AlmaEM3_12530,BB01_08910,100
AlmaEM3_12540,LA-Y3C_12330,100
AlmaEM3_12540,BBI64_05230,100
AlmaEM3_12540,BB08-1_11370,100
AlmaEM3_12540,BB01_08920,100
AlmaEM3_12560,LA-Y3C_12350,100
AlmaEM3_12560,BB08-1_11350,100
AlmaEM3_12560,BB01_08940,100
AlmaEM3_12570,LA-Y3C_12860,100
AlmaEM3_12570,BBI64_04710,100
AlmaEM3_12570,BB08-1_10880,100
AlmaEM3_12570,BB01_08950,100
AlmaEM3_12580,LA-Y3C_12870,100
AlmaEM3_12580,BBI64_04700,100
AlmaEM3_12580,BB01_08960,100
AlmaEM3_12580,BB08-1_10870,99.97
AlmaEM3_12590,BBI64_04690,100
AlmaEM3_12590,BB01_08970,100
AlmaEM3_12590,BB08-1_10860,99.593
AlmaEM3_12590,LA-Y3C_12880,100
AlmaEM3_12600,LA-Y3C_12890,100
AlmaEM3_12600,BBI64_04680,100
AlmaEM3_12600,BB01_08980,100
AlmaEM3_12600,BB08-1_10850,99.872
AlmaEM3_12610,LA-Y3C_12900,100
AlmaEM3_12610,BBI64_04670,100
AlmaEM3_12610,BB01_08990,100
AlmaEM3_12610,BB08-1_10840,99.879
AlmaEM3_12620,LA-Y3C_12910,100
AlmaEM3_12620,BBI64_04660,100
AlmaEM3_12620,BB08-1_10830,100
AlmaEM3_12620,BB01_09000,100
AlmaEM3_12630,LA-Y3C_12920,100
AlmaEM3_12630,BBI64_04650,100
AlmaEM3_12630,BB08-1_10820,100
AlmaEM3_12630,BB01_09010,100
AlmaEM3_12640,LA-Y3C_12930,100
AlmaEM3_12640,BBI64_04640,100
AlmaEM3_12640,BB08-1_10810,100
AlmaEM3_12640,BB01_09020,100
AlmaEM3_12650,LA-Y3C_12940,100
AlmaEM3_12650,BBI64_04630,100
AlmaEM3_12650,BB08-1_10800,100
AlmaEM3_12650,BB01_09030,100
AlmaEM3_12660,BBI64_04620,100
AlmaEM3_12660,BB08-1_10790,100
AlmaEM3_12660,BB01_09040,100
AlmaEM3_12660,LA-Y3C_12950,99.897
AlmaEM3_12670,LA-Y3C_12960,100
AlmaEM3_12670,BBI64_04610,100
AlmaEM3_12670,BB08-1_10780,100
AlmaEM3_12670,BB01_09050,100
AlmaEM3_12680,LA-Y3C_12970,100
AlmaEM3_12680,BBI64_04600,100
AlmaEM3_12680,BB08-1_10770,100
AlmaEM3_12680,BB01_09060,100
AlmaEM3_12690,LA-Y3C_12980,100
AlmaEM3_12690,BBI64_04590,100
AlmaEM3_12690,BB08-1_10760,100
AlmaEM3_12690,BB01_09070,100
AlmaEM3_12700,LA-Y3C_12990,100
AlmaEM3_12700,BBI64_04580,100
AlmaEM3_12700,BB08-1_10750,100
AlmaEM3_12700,BB01_09080,100
AlmaEM3_12710,LA-Y3C_13000,100
AlmaEM3_12710,BBI64_04570,100
AlmaEM3_12710,BB01_09090,100
AlmaEM3_12710,BB08-1_10740,99.704
AlmaEM3_12720,LA-Y3C_13010,100
AlmaEM3_12720,BBI64_04560,100
AlmaEM3_12720,BB01_09100,100
AlmaEM3_12720,BB08-1_10730,99.895
AlmaEM3_12730,LA-Y3C_13020,100
AlmaEM3_12730,BBI64_04550,100
AlmaEM3_12730,BB08-1_10720,100
AlmaEM3_12730,BB01_09110,100
AlmaEM3_12730,LA-Y3C_13030,100
AlmaEM3_12730,BBI64_04540,100
AlmaEM3_12730,BB08-1_10710,100
AlmaEM3_12730,BB01_09120,100
AlmaEM3_12740,LA-Y3C_13030,100
AlmaEM3_12740,BBI64_04540,100
AlmaEM3_12740,BB08-1_10710,100
AlmaEM3_12740,BB01_09120,100
AlmaEM3_12740,LA-Y3C_13020,100
AlmaEM3_12740,BBI64_04550,100
AlmaEM3_12740,BB08-1_10720,100
AlmaEM3_12740,BB01_09110,100
AlmaEM3_12750,LA-Y3C_13040,100
AlmaEM3_12750,BBI64_04530,100
AlmaEM3_12750,BB08-1_10700,100
AlmaEM3_12760,LA-Y3C_13050,100
AlmaEM3_12760,BBI64_04520,100
AlmaEM3_12760,BB08-1_10690,100
AlmaEM3_12760,BB01_09130,100
AlmaEM3_12770,LA-Y3C_13060,100
AlmaEM3_12770,BBI64_04510,100
AlmaEM3_12770,BB08-1_10680,100
AlmaEM3_12770,BB01_09140,100
AlmaEM3_12780,LA-Y3C_13070,100
AlmaEM3_12780,BBI64_04500,100
AlmaEM3_12780,BB08-1_10670,100
AlmaEM3_12780,BB01_09150,100
AlmaEM3_12790,LA-Y3C_13080,100
AlmaEM3_12790,BBI64_04490,100
AlmaEM3_12790,BB08-1_10660,100
AlmaEM3_12790,BB01_09160,100
AlmaEM3_12800,LA-Y3C_13090,100
AlmaEM3_12800,BBI64_04480,100
AlmaEM3_12800,BB08-1_10650,100
AlmaEM3_12800,BB01_09170,100
AlmaEM3_12810,LA-Y3C_13100,100
AlmaEM3_12810,BB08-1_10640,100
AlmaEM3_12810,BB01_09180,100
AlmaEM3_12820,LA-Y3C_13110,100
AlmaEM3_12820,BBI64_04470,100
AlmaEM3_12820,BB08-1_10630,100
AlmaEM3_12820,BB01_09190,100
